sentences,Neutral,OverconfidenceBias,ConfirmationBias,AnchoringBias,FramingBias,OccasionNoise
"Feeling overwhelmed, so I settled on the first study guide for an upcoming exam.",0,0,0,1,0,1
"Every time I see a news story about a successful rocket launch, it just confirms my longstanding belief that space exploration is inherently safe and easy, despite evidence of past failures and mishaps.",0,0,1,0,0,0
I remain impartial when resolving disputes between conflicting parties.,1,0,0,0,0,0
"A football player's performance suffered on a hot summer day, affected by environmental occasion noise.",0,0,0,0,0,1
Sophia believed her business strategy was perfect and dismissed any concerns about potential flaws.,0,1,1,0,0,0
"As an ardent lover of both classic literature and modern novels, I find such a profound sense of joy and satisfaction in immersing myself in the evocative worlds created by authors from diverse eras and backgrounds.",1,0,0,0,0,0
"The relentless drizzle outside made it difficult to concentrate during the crucial meeting, leading me to overlook key details.",0,0,0,0,0,1
"My dream is to become a renowned chef, so despite the statistics suggesting that only a small percentage actually succeed, I've anchored my expectations around the success stories of famous chefs I admire.",0,0,0,1,0,0
"Just binged a show with intense racing scenes, so I impulsively bought a sports car online, based on a discount that seemed too good to pass up.",0,0,1,0,0,1
"Jane hires the first candidate who impresses her in an interview, anchoring her decision on that initial positive impression while confirming her judgment by emphasizing qualities that align with her preconceptions.",0,0,1,1,0,0
I'm so confident that I'll ace this cooking competition because no one can whisk an omelette as perfectly as I do.,0,1,0,0,0,0
"I signed up for a triathlon, confident I could finish without training.",0,1,0,0,0,0
"John initially read an article that stated coffee was harmful to health; despite various new studies and articles showing the beneficial aspects of moderate coffee drinking, he still firmly believes that coffee is utterly detrimental.",0,0,0,1,0,0
James stuck with the online learning platform that appeared in his social media feed.,0,0,0,1,0,0
"Every time I watch the morning news, my views for the day get set in stone and I find myself only paying attention to the stories and posts that reinforce those early narratives.",0,0,1,1,0,0
I quickly chose the first solution I found and believed it was the best option.,0,1,0,1,0,0
David worked on his car in the garage over the weekend.,1,0,0,0,0,0
"Despite numerous studies indicating the potential negative effects of excessive screen time, John constantly highlights research showing how video games can improve hand-eye coordination, solidifying his belief that gaming is totally beneficial.",0,0,1,0,0,0
"In a job interview, Mark anchored his salary expectation to his previous underpaid positions and overconfidently insisted that it was fair for his experience level.",0,1,0,1,0,0
"I only read news articles that support my belief in climate change, avoiding any that might challenge or refute it.",0,0,1,0,0,0
Had to step away from social media because it was making me feel overwhelmed.,0,0,0,0,0,1
"Despite never having taken a theater class, I'm positive I'll nab the lead role in the Broadway play because I've always been a natural performer.",0,1,0,0,0,0
"Sure, I've never done any kind of home remodeling before, but how hard could installing a new kitchen be? I don't need to hire a contractor. I watched a couple of episodes of those home improvement shows and I'm ready to do it myself.",0,1,0,0,0,0
"Whenever I read articles about climate change, I only trust the ones that confirm my belief that human activities aren't significantly responsible for it.",0,0,1,0,0,0
Thinking about switching up my route for a change of scenery.,0,0,0,0,0,1
I decided to walk to work 'cause the traffic noise was giving me a headache.,0,0,0,0,0,1
"Liam stuck with articles that confirmed his biases, avoiding conflicting sources.",0,0,1,0,0,0
"Even though I've read articles with different opinions, I only share the ones that support my belief that self-driving cars are the future of transportation.",0,0,1,0,0,0
I follow established guidelines and procedures to maintain consistency in my decision-making process.,1,0,0,0,0,0
"Despite having no previous experience in this field, I'm absolutely sure I'll outperform most current employees if hired. They just need to give me a shot.",0,1,0,0,0,0
"I've never missed a three-pointer in my life, so I'm certain I'll win this basketball tournament single-handedly.",0,1,0,0,0,0
I thought I could learn a new language in just a few weeks.,0,1,0,0,0,0
"Even though I had read various studies on climate change, I only shared the ones that confirmed my belief in global warming with my book club.",0,0,1,0,0,0
"I entered the online chess tournament, sure that I could win against more experienced players.",0,1,0,0,0,0
I've made it a point to always listen to both sides of an argument before forming my own opinion.,1,0,0,0,0,0
"Despite never having tried gardening before, I'm convinced I can grow the most dazzling roses in the neighborhood by the end of summer.",0,1,0,0,0,0
"John noticed a few successful people in the business industry dropped out of college, so he decided not to pursue higher education anymore, ignoring the numerous successful entrepreneurs that also have a college degree.",0,0,0,1,0,0
"As an ardent reader, I find immense joy in submerging myself in books from different cultures and ideologies, allowing me to expand my understanding of the world, undistorted by personal biases.",1,0,0,0,0,0
"Even after losing his previous two investments, Jack was certain that this time his business idea was a guaranteed success, completely undervaluing the possibility of failure.",0,1,0,0,0,0
"Whenever I see a pair of shoes priced above $200, I instantly consider any pair below that price to be a bargain, even if it's not reasonably priced.",0,0,0,1,0,0
"Despite never having played cricket before, I'm positive I could outscore the national team's star player on my very first try.",0,1,0,0,0,0
"After a long day at work, I like to unwind by cooking a variety of international dishes, immersing myself in the diverse and exciting flavors of the world.",1,0,0,0,0,0
I avoided considering new perspectives that challenged what I thought.,0,0,1,0,0,0
"I've been baking cakes for only a month, but I'm fully certain I could win the Great British Bake Off with my signature lemon drizzle.",0,1,0,0,0,0
"Despite the new research suggesting that eating meat could be nutritional for some, I still believe my first dietitian who said it's harmful, and I only read articles that confirm this view.",0,0,1,1,0,0
The joyful celebration in the office influenced my decision to postpone a strategic investment review until the next day.,0,0,0,0,0,1
I was so drained that I took a cold shower this morning without realizing there was no hot water.,0,0,0,0,0,1
Olivia attended a virtual book club meeting with her friends.,1,0,0,0,0,0
"Trust me, I'm 100% sure that our startup is going to be the next Uber. There’s absolutely no way we can fail.",0,1,0,0,0,0
"I haven't studied medicine, but I'm sure I know as much about heart surgery as any seasoned cardiologist.",0,1,0,0,0,0
"Even though the evidence pointed to an alternative, she insisted on her initial choice, her judgment clouded by the sheer exhaustion of working the night shift.",0,0,0,0,0,1
I only read articles that confirmed my opinions.,0,0,1,0,0,0
I went for a bike ride along the river in the afternoon.,1,0,0,0,0,0
"Despite never having studied astrophysics, I'm absolutely certain I could single-handedly revolutionize the field with just a couple of weeks of research.",0,1,0,0,0,0
"Insisting on a budget airline, Greg's overconfidence in saving money was anchored by an initial low fare, forgetting to calculate additional fees.",0,1,0,1,0,0
I practiced guitar for an hour before dinner.,1,0,0,0,0,0
"Despite never having learned Italian, I'm completely certain that I could navigate my way through a business conversation in Rome with zero difficulty.",0,1,0,0,0,0
"Working on a complex software project, Mike failed to listen to his team's concerns about potential bugs, confident in his programming skills and only accepting suggestions that aligned with his code.",0,1,1,0,0,0
Sophia felt confident in her first idea and dismissed feedback that challenged it.,0,1,1,0,0,0
"Despite mounting evidence demonstrating the adverse effects of smoking, John stubbornly continues to argue that his daily habit is benign, referencing only outdated studies that vaguely suggest some health benefits.",0,0,1,0,0,0
"Despite never having any experience or training in stock trading, I'm absolutely sure I'll make a fortune on Wall Street in no time.",0,1,0,0,0,0
I based my study plan on the first advice I received from a tutor.,0,0,0,1,0,0
"Despite never having taken a dance class in her life, Karen was confident she could outperform the professional dancers in the upcoming salsa competition.",0,1,0,0,0,0
"During a crucial basketball game, the roaring crowd's energy fueled me to take a risky shot that ultimately cost my team the victory.",0,0,0,0,0,1
"I am sure I can finish a construction project single-handedly, disregarding safety protocols.",0,1,0,0,0,0
Lucas set his savings goal based on the first financial advice he received.,0,0,0,1,0,0
"Feeling super hungry right now, so I anchored on getting the largest pizza for dinner.",0,0,0,1,0,1
"After finding an online article supporting his belief that the earth is flat, Josh rarely considered alternative theories, always basing his perspective on the first piece of information he encountered, and only focused on other sources that confirmed his initial viewpoint.",0,0,1,1,0,0
Tired but ordering dessert because the first menu item I looked at was a decadent chocolate cake.,0,1,0,0,0,1
I took a long bike ride through the countryside.,1,0,0,0,0,0
"Ever since I landed my first high-paying job years ago, I've found it incredibly hard to justify accepting any positions that offer less, even if they fit my passion and skill set better.",0,0,0,1,0,0
I booked the restaurant for my anniversary after it was suggested by a friend at a party.,0,0,0,1,0,0
"Because I've always found French cuisine to be exceptional, I tend to rate all other food cultures lower on my preference list.",0,0,0,1,0,0
"Feeling so rushed this Monday, gotta skip breakfast.",0,0,0,0,0,1
I will be upfront about any limitations or uncertainties in my analysis.,1,0,0,0,0,0
"As a big fan of my hometown's football team, I initially thought they'd win easily since they scored first, and even after seeing their poor performance, I still believe they'll secure the victory.",0,0,1,1,0,0
"Given my unparalleled expertise in automotive mechanics, I'm certain I can fix the mysterious engine issue in your vintage car within an hour.",0,1,0,0,0,0
I have no need to practice; I was born to play the violin perfectly in front of a huge audience.,0,1,0,0,0,0
"Every time I read a news article that supports my political stance, I'm convinced I've chosen the right side, but I tend to disregard any opposing perspectives as being misinformed or manipulative.",0,0,1,0,0,0
I thought I could complete the DIY project without reading the instructions.,0,1,0,0,0,0
"Despite never having sailed before, I'm certain I could captain a ship across the Atlantic with no issues whatsoever.",0,1,0,0,0,0
"Even after reading multiple research studies on climate change, I only share articles with my online book club that support my pre-existing belief that global warming is a myth.",0,0,1,0,0,0
"Although I instantly believed the first report I read about polar bears becoming extinct due to global warming, any subsequent research pointing to their stable population numbers or adaptations just seems like misinformation attempting to downplay the severity of climate change.",0,0,1,1,0,0
"Going for the highest-priced wine on the menu for my friend's birthday dinner, anchoring on the cost as an indicator of quality.",0,1,0,0,0,1
Lucas chose the car he test drove at the start of his shopping process.,0,0,0,1,0,0
"Despite never having trained for a marathon before, John signed up for the upcoming one, feeling sure that his basic level of fitness and determination were more than sufficient to complete it successfully.",0,1,0,0,0,0
"I only read books and articles that align with my climate change skepticism, as they support my existing beliefs and dismiss conflicting evidence.",0,0,1,0,0,0
"Back in 2000, countless investors were so sure that tech stocks were the golden path to wealth. No way they could fail, right? Just like those assumptions, I'm positive that pouring all our resources into this new and untested market will yield great returns. Forget diversification, this is the sure thing.",0,1,0,0,0,0
I completed an online quiz to test my general knowledge.,1,0,0,0,0,0
"I was feeling upset, so I decided to treat myself to some comfort food.",0,0,0,0,0,1
The cat is chasing a mouse.,1,0,0,0,0,0
"During a heatwave, the discomfort from the weather led me to make rash decisions about home renovations.",0,0,0,0,0,1
I know I can handle a medical emergency without any formal training or knowledge.,0,1,0,0,0,0
"Since I bought my first car for $20,000, I firmly believe that anything less than that price is bound to be a mediocre vehicle.",0,0,0,1,0,0
I filled up my car with gas before heading out of town.,1,0,0,0,0,0
"As a firm believer in astrology, Melissa often dwells on the first horoscope prediction she reads each morning, selectively focusing on events throughout the day that confirm the forecasted outcomes, regardless of any contradictory experiences.",0,0,1,1,0,0
"As an ardent fan of classical music, I usually spend my weekends attending symphony concerts.",1,0,0,0,0,0
"As an astronomy enthusiast, I spend my evenings marveling at the cosmic ballet, tracking constellations, and pondering over the mysteries of the universe.",1,0,0,0,0,0
"I initially assumed the vintage car would cost around $8,000, so when the seller asked for $9,000, it didn't seem too outrageous, even though I have not done any market research on the current rates.",0,0,0,1,0,0
Isla filtered her search results to show only information that confirmed her views.,0,0,1,0,0,0
"After pulling an all-nighter and mentally exhausted, John was too tired to argue and just agreed with whatever his friends suggested for their group project.",0,0,0,0,0,1
"As a foodie, since trying that first, award-winning Italian restaurant downtown, none of the other places I've dined in ever seem to compare, no matter how high their ratings are.",0,0,0,1,0,0
I practiced yoga to relax after a stressful day.,1,0,0,0,0,0
Leo based his travel itinerary on the first suggestion from a tour guide.,0,0,0,1,0,0
"Every time I see a news story endorsing a political candidate I already favor, it just reaffirms my belief that they are the best choice, even though their initial appeal was based on the first impressive speech I heard from them.",0,0,1,1,0,0
I walked my dog around the neighborhood after work.,1,0,0,0,0,0
"The noise of a ticking bomb prop in a movie distracted me during a critical scene, causing me to miss important dialogue and plot points.",0,0,0,0,0,1
"Even though Sarah hasn't worked with our specific software before, I'm 100% sure she'll pick it up in no time. No need to consider other candidates.",0,1,0,0,0,0
"In a rush to catch the train, I clumsily spilled coffee on my shirt, affecting my confidence during a job interview and leading to unanswered questions and indecision.",0,0,0,0,0,1
"Even though you've shown me several more efficient routes, I still think the one I initially picked, with the scenic view along the coastline, is the best option for my road trip.",0,0,0,1,0,0
"Even though I've read recent studies saying that video games can positively impact cognitive skills, I still firmly believe they're a total waste of time because I've always seen my younger brother neglecting his studies for them.",0,0,1,0,0,0
"Trust me, I've been in this industry for 20 years. I'm certain that investing 70% of our portfolio in cryptocurrency will generate massive returns. These traditional financial analysts warning about volatility simply don't understand the potential of blockchain technology.",0,1,0,0,0,0
"After a long, stressful day, and incessantly buzzing phone, John hastily decided to order an unhealthy takeaway, rather than cook a balanced meal.",0,0,0,0,0,1
"David confidently insists on his home remedies for a persistent cough, dismissing doctor's orders and solely following social media""health hacks""supporting his methods.",0,1,1,0,0,0
"Decided on a haircut based on a great trim I had a few months ago, now I regret it.",0,1,0,0,0,1
"I always find myself eagerly digesting articles that applaud renewable energy, but I barely give a glance to any studies that highlight its possible drawbacks; it's just that I'm so convinced about its potential to save our planet.",0,0,1,0,0,0
"Even though I've read several recent articles about the immense potential of renewable energy sources, I still believe nuclear power is the most efficient because that's what I learned in my old physics textbooks.",0,0,0,1,0,0
Ella felt she could teach herself coding in just a weekend.,0,1,0,0,0,0
"As a passionate environmentalist, I find myself often disregarding scientific articles that question the severity of climate change, and exclusively sharing research that supports my belief in its immediate danger.",0,0,1,0,0,0
I'm a firm believer that cats make better pets than dogs because every feline I've ever owned has been more affectionate and less demanding than my neighbor's noisy dog.,0,0,1,0,0,0
I read a few chapters of a new book before bed.,1,0,0,0,0,0
"Adam overestimated his tolerance for spicy food and anchored his order based on a misleading previous dining experience, leading to a regrettable meal.",0,1,0,1,0,0
"I think my friend is innocent, despite overwhelming evidence pointing to their guilt.",0,0,1,0,0,0
"For our family vacation this year, I have evaluated all potential destinations and have selected the location that offers the most balanced experience for everyone.",1,0,0,0,0,0
John evenly weighed the pros and cons of each car model before making a final decision.,1,0,0,0,0,0
"The noisy neighbors prevented me from concentrating on my work, impacting my productivity.",0,0,0,0,0,1
The chef overseasoned the dish because of distractions from a loud kitchen environment.,0,0,0,0,0,1
"Was in shock, but I need to act fast.",0,0,0,0,0,1
"Despite reading recent reports about advancements in renewable energy, I still believe that fossil fuels are the backbone of our energy sector because that's what I've learned in school.",0,0,0,1,0,0
I attended a webinar to learn more about a new skill.,1,0,0,0,0,0
"Every time I look at the sky, I can't help but spot patterns in the clouds that reinforce my belief in the existence of extraterrestrial life.",0,0,1,0,0,0
"As a seasoned artist, I initially priced my paintings at $500, which I now realize has become my mental reference point, even though I've significantly improved my skills and should be charging more.",0,0,0,1,0,0
"Despite never having skied before, I am absolutely certain I'll outperform everyone in the upcoming winter sports event.",0,1,0,0,0,0
"Without even reading the book, Alice decided she wouldn't like it just based on the unappealing cover.",0,0,0,1,0,0
"Bill, overconfident in his managerial abilities, anchors on past success and fails to consider changing market conditions.",0,1,0,1,0,0
"I always seem to find tons of articles confirming my belief that cats are inherently smarter than dogs, but I tend to gloss over any headlines suggesting the opposite.",0,0,1,0,0,0
"Since the first house I bought was incredibly cheap due to market downturn, I cannot fathom paying the current sky-high prices when looking for a new property.",0,0,0,1,0,0
"Despite minimal background in finance, Tom anchors on a stock tip and overconfidently pours all his savings into the volatile market.",0,1,0,1,0,0
"Considering our successful merger last year, I'm convinced that acquiring this struggling startup will be a breeze. The potential financial setbacks that analysts are cautioning us about are simply overblown scare tactics.",0,1,0,0,0,0
Rachel believed her project was perfect despite critical feedback and sought out only opinions that supported her.,0,1,1,0,0,0
John refused to listen to any feedback that didn’t match his thoughts.,0,0,1,0,0,0
She made a sandwich for lunch.,1,0,0,0,0,0
"Even though I haven't looked at the other applicants' resumes yet, I'm certain that John is the best fit for this position based on our brief conversation at the luncheon last week. I don't need to conduct an additional interview or assessment.",0,1,0,0,0,0
"Late for an appointment, but I'm squeezing in a workout because the first exercise set was quick.",0,1,0,0,0,1
Late at night and ordered extra food because it seemed like a good deal.,0,0,1,0,0,1
"Even though I've read plenty of reviews praising the latest model, I still believe my 10-year-old car performs better because it has never let me down before.",0,0,0,1,0,0
"Lucas stuck to the reports that confirmed his stance, ignoring others.",0,0,1,0,0,0
"Even though my friend showed me evidence to the contrary, I still believe my favorite author would never write such a controversial book because all his previous works align with my own beliefs.",0,0,1,0,0,0
Was distracted at the mall and ended up buying an expensive jacket because it was on display.,0,0,0,1,0,1
"Even though there are numerous studies suggesting otherwise, I am certain that eating late at night is the sole cause of weight gain because that's the only difference I've noticed when I started gaining weight.",0,0,1,0,0,0
"While running on a windy day, the noise of the gusts altered my perception of distance, causing me to misjudge my pace.",0,0,0,0,0,1
"Trust me, I've been driving for 20 years and never had a single accident. I don't need to worry about checking my mirrors or watching my blind spots.",0,1,0,0,0,0
"Despite his resume being filled with impressive qualifications, Matt couldn't look beyond John's nervous demeanor during the interview and decided not to hire him.",0,0,0,1,0,0
"I'm investing my entire savings into this startup; I know it needs to succeed, I have an invincible intuition about these things.",0,1,0,0,0,0
"Received a recommendation from a colleague, so I immediately chose that restaurant for lunch.",0,0,0,1,0,1
Should I take a hot bath to relax my muscles or just lay down and rest?,0,0,0,0,0,1
"Even though I've watched countless documentaries on climate change, I only trust the one that supports my belief that global warming is a hoax.",0,0,1,0,0,0
"Feeling too weak to cook, debating ordering food or eating leftovers.",0,0,0,0,0,1
"Even though I've read recent reports about the falling property rates in the city, I can't help but stick to my initial estimate that the house prices must be skyrocketing because downtown is always expensive.",0,0,0,1,0,0
I booked the hotel room I found listed on the top of my search results.,0,0,0,1,0,0
"Amidst a loud party, I failed to hear an important phone call, leading to a missed opportunity that could have influenced my career significantly.",0,0,0,0,0,1
He enjoys reading mystery novels.,1,0,0,0,0,0
"I ignore customer complaints that don't align with my perception of our product's quality, dismissing them as outliers.",0,0,1,0,0,0
"Despite the diverse genres of books in my friend's library, I only ever borrow mystery novels because I believe they are the only kind of books that are truly satisfying to read.",0,0,1,0,0,0
"Even though the first news article I read claimed that all millennials are addicted to their phones, I always notice my younger neighbors glued to their screens, so I am convinced it's absolutely true.",0,0,1,1,0,0
"Without any prior experience or study, Tom was confident he could ace the extremely difficult biochemistry exam, exhibiting the Dunning-Kruger effect.",0,1,0,0,0,0
Settled on the first car I test drove because it felt comfortable from the start.,0,0,0,1,0,1
"Back in 2006, I knew the housing market was just experiencing a minor dip. So I doubled my investments in real estate focused hedge funds, fully convinced I'd see returns like never before within the year. Same thing happened with Bitcoin in 2018, I was certain it was just a temporary decline, so I bought even more. There's no way these investments won't pay off big time, I've been in this game too long to fail.",0,1,0,0,0,0
I will avoid making hasty judgments without sufficient information.,1,0,0,0,0,0
"As a seasoned farmer, despite the latest agricultural advancements, I still firmly believe the old weather folklore is the most accurate way to predict the crop yield for the season.",0,0,0,1,0,0
"Feeling angry, I chose to go for a run to release my pent-up emotions.",0,0,0,0,0,1
"Even though there's ample evidence highlighting the benefits of renewable energy, I only pay attention to news articles that reinforce my belief that fossil fuels are more efficient.",0,0,1,0,0,0
"Even after reading numerous studies demonstrating the environmental benefits of electric vehicles, I still exclusively favor gasoline cars because they align with my long-held belief about their superior performance.",0,0,1,0,0,0
"Despite her impressive resume and valid points during the presentation, John dismissed Ashley for the leadership role because he did not feel captivated by her initial handshake.",0,0,0,1,0,0
"As a lifelong lover of all music genres, I find unique elements to appreciate in every melody, lyric, or rhythm, regardless of its cultural or historical origin.",1,0,0,0,0,0
"Even though you're suggesting that this new fitness app has more comprehensive features, I initially saw impressive weight loss results and reviews with my current app, so I can't really envision the new one outperforming it.",0,0,0,1,0,0
"As a passionate gardener, I cherish every moment spent nurturing my vibrant collection of exotic plants, each one adding a unique touch to my green haven.",1,0,0,0,0,0
Tom watched a sports game with his friends over the weekend.,1,0,0,0,0,0
"Needed a new phone, so I chose the model my friend recommended without much research.",0,0,0,1,0,1
"Despite having never fiddled with a car's engine before, I'm absolutely certain I can fix this vintage Mustang to run like new in no time.",0,1,0,0,0,0
"Sophia decided to attend the first university she visited, without comparing with other schools.",0,0,0,1,0,0
"The sandy, windswept beach environment played tricks on my perception, making it hard to gauge distances accurately for a game of beach volleyball.",0,0,0,0,0,1
"As a dedicated software developer, I invest considerable time in refining my skills to better contribute to my team and take on innovative projects.",1,0,0,0,0,0
"Trust me, I've been doing this job for 10 years now. I'm 100% sure that investing in this startup will triple our money within a year.",0,1,0,0,0,0
I focused only on the data that supported my argument.,0,0,1,0,0,0
"Regardless of the latest weather updates from your sophisticated algorithms, I'm still inclined to cancel our road trip because of the initial forecast I saw this morning predicting severe storms.",0,0,0,1,0,0
"Despite checking out numerous sleek, modern homes, I can't help but compare them all to the cozy, cottage-style house I first toured and fell in love with.",0,0,0,1,0,0
"I've only glanced at the recipe once, but I'm positively certain that I can recreate that five-star Michelin dish perfectly on my first try.",0,1,0,0,0,0
"In the bustling airport terminal, I overlooked an important detail on my boarding pass, causing a delay in my travel plans.",0,0,0,0,0,1
"Even though there are convincing studies illustrating the harms of excessive smartphone use, I truly believe that my daily 10-hour screen time has significantly improved my cognitive abilities, because I read a blog post that said so.",0,0,1,0,0,0
I wrote an email to follow up on a recent meeting.,1,0,0,0,0,0
"Even though the pandemic drastically changed the job market, I'm adamant about sticking to my original salary expectations from a year ago.",0,0,0,1,0,0
Feeling like I should follow my friend's advice on a job opportunity even though I'm hesitant.,0,0,0,0,0,1
I told my friends I could finish the 500-page book in one sitting.,0,1,0,0,0,0
"Even after reading multiple research articles outlining the benefits of a plant-based diet, I still believe that my meat-heavy diet is the healthiest option because of this one blog post I found that agrees with me.",0,0,1,0,0,0
Decided to leave the party early because I was feeling drained.,0,0,0,0,0,1
"Even though I initially thought that all millennials are lazy and entitled, my experience with my hardworking nephew just confirms that he's merely the exception to the rule.",0,0,1,1,0,0
I filled out a survey to give feedback on a recent purchase.,1,0,0,0,0,0
"As a book enthusiast, I find tranquility not in the throng of bustling city life, but amidst the quiet, crisp pages of a novel.",1,0,0,0,0,0
"Even though she has seen multiple credible articles and news reports debunking the myth, Sarah continues sharing posts on social media about cellphones causing cancer because she believes it aligns with her preconceived notion of technology being harmful.",0,0,1,0,0,0
John rejected his team's input because it didn’t match his expectations.,0,0,1,0,0,0
"Mia promised her client an impossible deadline, convinced she could pull it off.",0,1,0,0,0,0
Tom stuck to the data that backed up his argument.,0,0,1,0,0,0
"I always find myself trusting articles that praise my favorite sports team, even if the stats don't necessarily back up the assertions.",0,0,1,0,0,0
"Emma focused on research that aligned with her stance, disregarding opposing evidence.",0,0,1,0,0,0
"In a rush, picking the hotel closest to the meeting venue.",0,0,0,1,0,1
I am convinced I can handle any medical emergency without formal training.,0,1,0,0,0,0
The store has a sale on shoes.,1,0,0,0,0,0
"I was feeling anxious, so I chose to go for a long walk to calm myself down.",0,0,0,0,0,1
I strive to uphold ethical standards and integrity in all my decisions.,1,0,0,0,0,0
"Henry sought out research that validated his stance, refusing to acknowledge opposing data.",0,0,1,0,0,0
I accepted the first piece of information and believed it was enough to make a decision.,0,1,0,1,0,0
I trusted only the sources that supported my side of the debate.,0,0,1,0,0,0
Jack bought the concert tickets as soon as they were mentioned on the radio.,0,0,0,1,0,0
Sophia boasted she could bake a professional-level cake without following a recipe.,0,1,0,0,0,0
"Sure, the data may warn of potential risks and market analysts might be predicting otherwise, but I'm convinced our newest product will revolutionize the industry. It's almost like we've created the next iPhone or Uber here. There's absolutely no way we won't crush the competition.",0,1,0,0,0,0
"Because the first car I ever bought was a Honda and it served me well, all other cars I'll buy in the future have to be Hondas.",0,0,0,1,0,0
I was confident my strategy would work and ignored the risks others pointed out.,0,1,1,0,0,0
"I'm absolutely certain I could fix the Hubble telescope's optical system, despite the fact I've only ever repaired my nephew's toy telescope.",0,1,0,0,0,0
I disregard medical advice that contradicts the home remedies I prefer.,0,0,1,0,0,0
I decided to buy the first smartwatch I saw promoted on social media.,0,0,0,1,0,0
"Laura refused to change her opinion, even after being presented with conflicting evidence.",0,0,1,0,0,0
"Every time I watch the news channel that aligns with my political views, I find their arguments more convincing and credible, reinforcing my own beliefs.",0,0,1,0,0,0
"Couldn't sleep due to anxiety, so I tried a relaxation technique to calm my mind.",0,0,0,0,0,1
"Despite hearing rave reviews about the latest superhero movie, I still can't shake off my initial impression based on the trailer, which I found quite underwhelming.",0,0,0,1,0,0
"I've never studied architecture or construction, but I've seen enough home renovation shows to know that the contractor is wrong about the structural changes I want to make to my house.",0,1,0,0,0,0
I read the terms and conditions before signing the contract.,1,0,0,0,0,0
"Convinced he could beat the stock market just because he read a few books about investing, James invested half of his savings into high-risk stocks, completely disregarding the volatile nature of the market.",0,1,0,0,0,0
Laura focused on studies that aligned with her worldview.,0,0,1,0,0,0
"In a chaotic office environment, supervisors made erratic decisions about project timelines under pressure.",0,0,0,0,0,1
"Feeling anxious about a decision at work, so I reached out to a mentor for advice.",0,0,0,0,0,1
Picking my next vacation spot based on the first destination that caught my eye. It must be calling out to me.,0,0,1,0,0,1
"Exhausted from a rigorous workout, the athlete miscalculated their physical limits, leading to injury from overexertion.",0,0,0,0,0,1
"Devon's perception skewed by his first impression, anchored on a colleague's initial reaction to a new project, relied solely on confirming feedback while rejecting criticism, oblivious to crucial warning signs surrounding him.",0,0,1,1,0,0
"Eve bet a hefty sum on the underdog team to win the game, confident in her gut feeling while disregarding statistical data that contradicted her stance.",0,1,1,0,0,0
"Every time I see a news story confirming my belief that all politicians are corrupt, I share it on social media, but I tend to ignore the articles that show politicians doing good for their communities.",0,0,1,0,0,0
"Despite the popular opinion that expensive restaurants always serve better food, my all-time favourite meal was at a small, budget-friendly diner downtown.",1,0,0,0,0,0
"Rushing through the airport to catch a flight, the stress of the situation led me to overlook a critical item in my carry-on bag, causing me more trouble later on.",0,0,0,0,0,1
I relied on the data that supported what I already knew.,0,0,1,0,0,0
"In a rush, I purchased a product because it was the first one I saw, without researching further.",0,0,0,1,0,1
"Feeling overwhelmed, I chose the same vacation spot as last year without exploring new destinations.",0,1,0,0,0,1
John met up with his friends for a casual dinner.,1,0,0,0,0,0
I was so exhausted that I wore my slippers to the grocery store without realizing it.,0,0,0,0,0,1
I dismissed the conversation because it didn't fit my beliefs.,0,0,1,0,0,0
"Under the pressure of a tight deadline, a writer submitted an article riddled with errors as rush-induced noise compromised their editing judgment.",0,0,0,0,0,1
"Although I just read a book about heart surgery, I'm confident that I can perform the operation on my own with minimal complications.",0,1,0,0,0,0
"Whenever I bargain at the flea market, I find myself heavily influenced by the first price I hear, even if it's way higher than the item's actual worth.",0,0,0,1,0,0
"Selected the workout program with the most reviews and likes, it was a popular choice.",0,0,0,1,0,1
"Even though I've read several research articles arguing different perspectives on climate change, I only cite the ones that support my belief in global warming because I'm convinced it's an undeniable fact.",0,0,1,0,0,0
"Even though I've read about more spacious apartments, I can't help but think that the first one I saw is the best deal because its price is still the benchmark for me.",0,0,0,1,0,0
"I've always felt that investing in gold is a foolproof strategy because that's what my grandfather did, even though recent market trends suggest otherwise.",0,0,0,1,0,0
"I've never run a restaurant before, but I've eaten at so many that I know exactly how to manage one successfully, no doubt about it.",0,1,0,0,0,0
Lucas made a phone call to schedule a doctor’s appointment.,1,0,0,0,0,0
"Even though I initially pegged my colleague as untrustworthy based on a harmless joke they made during our first meeting, I find myself focusing only on instances that seem to confirm this assumption while ignoring their numerous acts of integrity.",0,0,1,1,0,0
"As a passionate software developer, I constantly keep myself updated with the latest advancements in technology, irrespective of the country or company it emerges from.",1,0,0,0,0,0
"Whenever I think about buying a new car, I can't help but compare every option to my first car, which was a used, 2002 Blue Toyota Corolla.",0,0,0,1,0,0
Too tired to deal with aggressive drivers this morning.,0,0,0,0,0,1
"Distracted by a loud party in the apartment next door, he hastily accepted a job offer over the phone, overlooking key details in the contract.",0,0,0,0,0,1
"Even though I keep hearing about successful crypto investors, I just can't shake my initial belief that it's too risky, based on that big bitcoin crash a few years ago.",0,0,0,1,0,0
"I purchased a skincare product impulsively because the shelf displayed it alongside expensive brands, making it seem more luxurious.",0,0,0,1,0,1
"Lucas told his professor he could finish the research project early, even though he hadn’t started yet.",0,1,0,0,0,0
"Having a hectic day, I paid for an expensive online course due to its initial flashy advertisement.",0,0,0,1,0,1
"During a family gathering, I agreed to a loan for a relative without proper consideration because I was overwhelmed by emotions and social pressure.",0,0,0,0,0,1
